t_ms,clip_id,ax,ay,az,gx,gy,gz,label
488204,10,0.774048,-0.015869,0.609375,0.549316,0.976562,0.793457,quieto_mesa
488214,10,0.776855,-0.017456,0.61084,0.671387,0.854492,0.549316,quieto_mesa
488224,10,0.778198,-0.018433,0.611206,0.793457,0.915527,0.549316,quieto_mesa
488234,10,0.777832,-0.018311,0.612549,0.915527,0.915527,0.793457,quieto_mesa
488257,10,0.7771,-0.022705,0.615601,1.586914,0.732422,0.732422,quieto_mesa
488266,10,0.777588,-0.026367,0.618774,1.77002,0.732422,0.915527,quieto_mesa
488275,10,0.776978,-0.028809,0.622559,1.89209,0.671387,0.854492,quieto_mesa
488285,10,0.777466,-0.028564,0.626099,1.953125,0.854492,0.793457,quieto_mesa
488294,10,0.778442,-0.030884,0.624634,1.708984,1.525879,0.915527,quieto_mesa
488304,10,0.781494,-0.03186,0.62085,1.342773,1.77002,0.793457,quieto_mesa
488314,10,0.78186,-0.032104,0.619629,0.549316,1.831055,1.037598,quieto_mesa
488324,10,0.780884,-0.029175,0.620605,-0.061035,1.342773,1.098633,quieto_mesa
488334,10,0.782104,-0.0271,0.62085,-0.183105,1.281738,0.976562,quieto_mesa
488344,10,0.781982,-0.029907,0.619507,0.12207,1.708984,1.159668,quieto_mesa
488354,10,0.781738,-0.027222,0.617798,0.671387,1.953125,1.159668,quieto_mesa
488364,10,0.781006,-0.027954,0.614014,0.915527,2.319336,1.220703,quieto_mesa
488374,10,0.78064,-0.029907,0.614014,0.854492,2.258301,1.159668,quieto_mesa
488384,10,0.782227,-0.030029,0.612427,0.976562,2.502441,1.220703,quieto_mesa
488394,10,0.781616,-0.030029,0.612427,1.037598,2.258301,1.342773,quieto_mesa
488417,10,0.777832,-0.025024,0.609619,0.366211,1.89209,1.77002,quieto_mesa
488426,10,0.776123,-0.022461,0.610718,0.488281,1.831055,1.708984,quieto_mesa
488435,10,0.776855,-0.019409,0.607056,0.549316,1.831055,1.647949,quieto_mesa
488445,10,0.778076,-0.016846,0.60437,0.732422,2.01416,1.525879,quieto_mesa
488455,10,0.777832,-0.015503,0.603271,0.610352,1.953125,1.159668,quieto_mesa
488465,10,0.781128,-0.019287,0.60083,0.915527,1.77002,1.037598,quieto_mesa
488474,10,0.781738,-0.020508,0.602051,1.159668,1.647949,1.037598,quieto_mesa
488485,10,0.78186,-0.018188,0.601562,1.037598,1.403809,0.976562,quieto_mesa
488495,10,0.780273,-0.017822,0.605469,1.159668,0.915527,1.098633,quieto_mesa
488505,10,0.780151,-0.020386,0.605957,1.342773,1.098633,1.281738,quieto_mesa
488515,10,0.780273,-0.023437,0.606567,1.281738,1.220703,1.403809,quieto_mesa
488525,10,0.777466,-0.022217,0.609131,1.281738,0.793457,1.342773,quieto_mesa
488535,10,0.777954,-0.022217,0.615234,1.342773,0.610352,1.220703,quieto_mesa
488545,10,0.779053,-0.022583,0.617187,1.586914,0.671387,1.220703,quieto_mesa
488555,10,0.778931,-0.022461,0.621948,1.708984,0.976562,1.098633,quieto_mesa
488565,10,0.778809,-0.021851,0.618652,1.953125,1.708984,0.915527,quieto_mesa
488575,10,0.781006,-0.02417,0.617187,1.708984,2.075195,0.671387,quieto_mesa
488585,10,0.781616,-0.025757,0.615356,1.403809,1.831055,0.671387,quieto_mesa
488595,10,0.781738,-0.024292,0.610474,0.976562,1.708984,0.732422,quieto_mesa
488605,10,0.781006,-0.022583,0.610596,0.244141,1.281738,0.915527,quieto_mesa
488615,10,0.781494,-0.023315,0.611572,0.061035,1.159668,0.671387,quieto_mesa
488625,10,0.782959,-0.027954,0.608154,0.061035,1.342773,0.854492,quieto_mesa
488635,10,0.784058,-0.027466,0.609253,0.183105,1.220703,0.854492,quieto_mesa
488645,10,0.782104,-0.026733,0.61084,0.549316,1.159668,1.098633,quieto_mesa
488655,10,0.781372,-0.026367,0.610352,0.915527,1.220703,1.281738,quieto_mesa
488665,10,0.781738,-0.0271,0.611938,1.098633,1.525879,1.403809,quieto_mesa
488685,10,0.780151,-0.022583,0.609863,1.220703,1.525879,1.403809,quieto_mesa
488695,10,0.779419,-0.022827,0.606323,1.342773,1.403809,1.281738,quieto_mesa
488705,10,0.779175,-0.023804,0.606079,1.159668,1.464844,1.281738,quieto_mesa
488715,10,0.780884,-0.025635,0.603027,1.159668,1.281738,0.915527,quieto_mesa
488725,10,0.783325,-0.02478,0.603027,1.220703,1.220703,1.098633,quieto_mesa
488735,10,0.783447,-0.022705,0.601685,1.220703,1.037598,1.220703,quieto_mesa
488745,10,0.783691,-0.021362,0.602295,1.281738,0.976562,1.525879,quieto_mesa
488755,10,0.781982,-0.021484,0.604248,1.342773,0.610352,1.464844,quieto_mesa
488765,10,0.780273,-0.020142,0.606079,1.403809,0.793457,1.525879,quieto_mesa
488775,10,0.779419,-0.020874,0.603271,2.258301,0.915527,1.342773,quieto_mesa
488785,10,0.778687,-0.021118,0.606689,2.258301,0.854492,1.403809,quieto_mesa
488795,10,0.779297,-0.022827,0.61084,2.319336,0.793457,1.464844,quieto_mesa
488805,10,0.779297,-0.023682,0.614136,2.563477,0.915527,1.342773,quieto_mesa
488815,10,0.781006,-0.021118,0.615845,2.380371,1.037598,1.281738,quieto_mesa
488825,10,0.780762,-0.018311,0.617554,2.01416,0.976562,1.281738,quieto_mesa
488846,10,0.78064,-0.019897,0.619995,0.610352,0.549316,1.342773,quieto_mesa
488856,10,0.78064,-0.018311,0.619263,0.793457,0.732422,1.220703,quieto_mesa
488866,10,0.779053,-0.017578,0.616333,0.671387,0.976562,1.220703,quieto_mesa
488875,10,0.778076,-0.018799,0.618042,0.915527,0.854492,1.220703,quieto_mesa
488886,10,0.77832,-0.015625,0.619019,1.403809,1.159668,0.976562,quieto_mesa
488896,10,0.778198,-0.014893,0.618408,1.281738,1.159668,1.037598,quieto_mesa
488906,10,0.776489,-0.013306,0.616211,1.098633,1.220703,1.037598,quieto_mesa
488916,10,0.774414,-0.012573,0.614136,0.976562,1.403809,0.915527,quieto_mesa
488926,10,0.774292,-0.011963,0.610718,0.793457,1.586914,0.549316,quieto_mesa
488936,10,0.774536,-0.0177,0.606445,0.488281,1.647949,0.061035,quieto_mesa
488946,10,0.782227,-0.026367,0.603394,0.366211,1.464844,0.0,quieto_mesa
488956,10,0.783203,-0.027588,0.603638,0.366211,1.159668,0.12207,quieto_mesa
488966,10,0.785278,-0.028442,0.607666,0.183105,0.610352,0.305176,quieto_mesa
488976,10,0.785767,-0.028931,0.611572,0.427246,0.549316,0.366211,quieto_mesa
488986,10,0.784424,-0.030518,0.609253,0.976562,0.793457,0.732422,quieto_mesa
489006,10,0.78064,-0.026245,0.612793,0.610352,0.854492,1.159668,quieto_mesa
489016,10,0.778076,-0.022461,0.613892,0.732422,1.037598,1.220703,quieto_mesa
489026,10,0.775024,-0.019287,0.616699,0.732422,0.793457,1.159668,quieto_mesa
489036,10,0.773804,-0.019653,0.616089,0.976562,1.037598,0.976562,quieto_mesa
489046,10,0.776123,-0.022705,0.612793,1.464844,1.586914,0.488281,quieto_mesa
489056,10,0.78418,-0.032959,0.611816,1.159668,1.647949,0.366211,quieto_mesa
489066,10,0.787231,-0.033081,0.609863,0.793457,1.647949,0.488281,quieto_mesa
489076,10,0.787842,-0.034668,0.609497,0.488281,1.525879,0.854492,quieto_mesa
489086,10,0.788696,-0.033936,0.61084,0.244141,1.464844,0.976562,quieto_mesa
489096,10,0.789917,-0.03064,0.612671,0.488281,1.281738,1.647949,quieto_mesa
489106,10,0.7854,-0.024658,0.612915,0.427246,1.342773,1.89209,quieto_mesa
489116,10,0.782349,-0.022217,0.612183,0.610352,1.342773,2.01416,quieto_mesa
489126,10,0.779663,-0.023926,0.613037,0.671387,1.342773,1.953125,quieto_mesa
489136,10,0.779419,-0.023804,0.613037,0.549316,1.586914,1.831055,quieto_mesa
489146,10,0.779785,-0.022827,0.610352,0.549316,1.647949,1.525879,quieto_mesa
489156,10,0.778931,-0.021729,0.605591,1.220703,1.708984,1.586914,quieto_mesa
489166,10,0.779541,-0.019287,0.603149,1.281738,1.586914,1.831055,quieto_mesa
489177,10,0.779907,-0.017334,0.605103,1.098633,1.403809,1.708984,quieto_mesa
489187,10,0.778687,-0.014404,0.60437,1.464844,1.159668,1.77002,quieto_mesa
489196,10,0.778809,-0.014404,0.606934,1.586914,1.037598,1.89209,quieto_mesa
489207,10,0.77771,-0.014893,0.60791,1.281738,0.915527,1.464844,quieto_mesa
489217,10,0.780884,-0.018433,0.611084,1.159668,0.976562,1.342773,quieto_mesa
489227,10,0.782593,-0.019409,0.610352,0.793457,0.732422,1.159668,quieto_mesa
489236,10,0.781738,-0.017334,0.608154,0.427246,0.854492,1.159668,quieto_mesa
489247,10,0.779785,-0.016235,0.603149,0.366211,0.610352,1.098633,quieto_mesa
489257,10,0.78064,-0.017822,0.602295,0.854492,0.366211,1.220703,quieto_mesa
489267,10,0.782593,-0.02063,0.605713,1.89209,0.366211,1.403809,quieto_mesa
489276,10,0.781738,-0.020142,0.611572,2.197266,0.427246,1.77002,quieto_mesa
489287,10,0.78064,-0.019043,0.615967,2.746582,0.488281,1.647949,quieto_mesa
489297,10,0.779053,-0.020142,0.61853,2.990723,0.793457,1.586914,quieto_mesa
489307,10,0.780762,-0.021851,0.618286,2.807617,1.159668,1.586914,quieto_mesa
489317,10,0.780151,-0.021118,0.617554,1.403809,1.159668,1.220703,quieto_mesa
489327,10,0.778564,-0.018311,0.616089,0.427246,1.464844,1.037598,quieto_mesa
489337,10,0.780273,-0.016235,0.610718,0.427246,1.586914,0.793457,quieto_mesa
489347,10,0.78064,-0.01709,0.602905,0.610352,1.586914,0.671387,quieto_mesa
489357,10,0.783691,-0.018311,0.601929,0.305176,1.525879,0.671387,quieto_mesa
489367,10,0.783813,-0.019165,0.598999,0.854492,1.037598,0.732422,quieto_mesa
489377,10,0.783936,-0.023682,0.599976,0.915527,0.976562,0.976562,quieto_mesa
489387,10,0.782471,-0.021973,0.606689,0.854492,0.915527,1.220703,quieto_mesa
489397,10,0.781738,-0.02417,0.6073,1.342773,0.854492,1.098633,quieto_mesa
489407,10,0.782593,-0.022583,0.609131,1.403809,1.037598,1.098633,quieto_mesa
489417,10,0.781494,-0.021973,0.609009,1.464844,0.976562,1.464844,quieto_mesa
489437,10,0.780029,-0.02124,0.609863,0.976562,0.793457,1.342773,quieto_mesa
489447,10,0.779907,-0.024536,0.609497,0.732422,0.793457,1.159668,quieto_mesa
489457,10,0.781128,-0.025391,0.610229,0.854492,0.610352,1.037598,quieto_mesa
489467,10,0.782104,-0.025024,0.611572,0.915527,0.671387,1.037598,quieto_mesa
489477,10,0.781494,-0.018188,0.616211,0.854492,0.854492,1.281738,quieto_mesa
489487,10,0.778198,-0.01709,0.615601,0.793457,0.915527,1.159668,quieto_mesa
489497,10,0.778564,-0.01709,0.614502,1.159668,1.098633,1.098633,quieto_mesa
489507,10,0.780273,-0.017822,0.611206,1.525879,1.647949,1.037598,quieto_mesa
489517,10,0.78186,-0.020386,0.605591,1.525879,1.708984,0.915527,quieto_mesa
489527,10,0.782104,-0.022705,0.605469,0.732422,0.976562,1.098633,quieto_mesa
489538,10,0.780518,-0.020874,0.605713,0.549316,0.732422,1.098633,quieto_mesa
489548,10,0.781006,-0.018799,0.608765,0.854492,0.549316,1.220703,quieto_mesa
489557,10,0.781616,-0.018433,0.609131,1.098633,0.671387,1.037598,quieto_mesa
489567,10,0.781616,-0.019043,0.608765,1.464844,0.915527,1.159668,quieto_mesa
489577,10,0.779419,-0.017212,0.608521,1.342773,1.098633,1.342773,quieto_mesa
489600,10,0.78064,-0.02002,0.609619,1.708984,1.037598,1.098633,quieto_mesa
489609,10,0.781616,-0.020752,0.613525,1.525879,0.671387,1.037598,quieto_mesa
489618,10,0.781006,-0.02002,0.61438,1.403809,0.732422,0.854492,quieto_mesa
489627,10,0.779419,-0.020386,0.616089,1.281738,0.854492,0.915527,quieto_mesa
489638,10,0.781738,-0.02063,0.611816,1.220703,1.525879,1.037598,quieto_mesa
489647,10,0.781128,-0.015991,0.610596,0.976562,1.525879,1.098633,quieto_mesa
489658,10,0.778076,-0.012451,0.607788,0.976562,1.586914,0.976562,quieto_mesa
489668,10,0.775879,-0.01123,0.606201,1.098633,1.708984,0.854492,quieto_mesa
489678,10,0.778076,-0.012573,0.604004,1.159668,1.464844,0.610352,quieto_mesa
489688,10,0.779419,-0.016968,0.604248,1.403809,1.342773,0.549316,quieto_mesa
489698,10,0.781738,-0.022217,0.601807,1.281738,1.098633,0.305176,quieto_mesa
489708,10,0.782104,-0.019531,0.602539,0.915527,0.793457,0.610352,quieto_mesa
489718,10,0.783569,-0.021118,0.605347,0.915527,0.427246,0.427246,quieto_mesa
489728,10,0.78186,-0.020264,0.609497,0.732422,0.366211,0.427246,quieto_mesa
489738,10,0.782471,-0.020996,0.610229,1.220703,0.549316,0.549316,quieto_mesa
489758,10,0.780518,-0.025146,0.613281,1.525879,1.037598,0.610352,quieto_mesa
489768,10,0.781372,-0.026978,0.61792,1.281738,0.366211,0.732422,quieto_mesa
489778,10,0.781738,-0.028564,0.619751,1.281738,0.549316,0.732422,quieto_mesa
489788,10,0.781006,-0.029297,0.620239,1.159668,0.915527,0.793457,quieto_mesa
489798,10,0.780518,-0.0271,0.616943,0.915527,1.220703,0.976562,quieto_mesa
489808,10,0.781982,-0.025391,0.616577,0.793457,1.342773,0.915527,quieto_mesa
489818,10,0.781616,-0.025513,0.617187,0.671387,1.464844,0.854492,quieto_mesa
489828,10,0.78418,-0.026978,0.616699,0.854492,1.525879,0.854492,quieto_mesa
489838,10,0.783203,-0.028076,0.611938,1.098633,1.647949,0.854492,quieto_mesa
489848,10,0.782715,-0.028687,0.607056,0.732422,1.708984,1.220703,quieto_mesa
489858,10,0.783691,-0.024536,0.606567,0.610352,1.342773,1.281738,quieto_mesa
489868,10,0.783569,-0.023193,0.605591,0.427246,1.220703,1.342773,quieto_mesa
489878,10,0.783936,-0.022217,0.605347,0.488281,1.220703,1.586914,quieto_mesa
489888,10,0.782349,-0.019043,0.601074,0.732422,1.159668,1.77002,quieto_mesa
489898,10,0.779419,-0.016724,0.60376,0.854492,1.220703,1.831055,quieto_mesa
489908,10,0.77832,-0.017456,0.600952,1.89209,1.586914,1.403809,quieto_mesa
489918,10,0.778809,-0.018799,0.598389,1.89209,1.525879,1.281738,quieto_mesa
489928,10,0.780518,-0.017456,0.599854,1.342773,1.098633,1.464844,quieto_mesa
489938,10,0.77832,-0.016113,0.602661,1.159668,0.732422,1.281738,quieto_mesa
489948,10,0.778809,-0.013672,0.602173,1.037598,0.793457,1.281738,quieto_mesa
489958,10,0.779785,-0.011353,0.605957,1.525879,0.854492,0.915527,quieto_mesa
489968,10,0.782471,-0.013306,0.607666,1.159668,0.854492,0.854492,quieto_mesa
489978,10,0.780396,-0.015259,0.609253,1.159668,0.549316,0.854492,quieto_mesa
489988,10,0.778931,-0.014893,0.607788,1.342773,0.610352,0.793457,quieto_mesa
489998,10,0.779419,-0.015625,0.609619,1.220703,0.488281,0.732422,quieto_mesa
490008,10,0.780884,-0.016479,0.615112,1.037598,0.244141,0.732422,quieto_mesa
490030,10,0.781006,-0.018677,0.615845,0.915527,0.671387,0.671387,quieto_mesa
490039,10,0.780884,-0.017578,0.614136,0.915527,0.915527,0.671387,quieto_mesa
490049,10,0.781372,-0.019653,0.613525,0.671387,0.915527,0.671387,quieto_mesa
490059,10,0.778564,-0.02124,0.614014,0.732422,0.793457,0.610352,quieto_mesa
490069,10,0.778809,-0.02124,0.614136,1.098633,0.671387,0.488281,quieto_mesa
490079,10,0.778198,-0.021973,0.615356,0.793457,0.854492,0.366211,quieto_mesa
490089,10,0.779541,-0.023682,0.612915,0.488281,0.976562,0.183105,quieto_mesa
490098,10,0.782227,-0.025391,0.608887,0.12207,1.098633,0.183105,quieto_mesa
490109,10,0.783813,-0.026733,0.604004,-0.061035,1.159668,0.183105,quieto_mesa
490119,10,0.784424,-0.029541,0.597168,-0.244141,0.732422,0.305176,quieto_mesa
490129,10,0.790527,-0.030518,0.600098,-0.244141,0.366211,0.427246,quieto_mesa
490139,10,0.788452,-0.032959,0.5979,0.549316,0.610352,0.732422,quieto_mesa
490149,10,0.787598,-0.031494,0.600586,1.037598,0.366211,1.220703,quieto_mesa
490159,10,0.786377,-0.029541,0.602539,1.77002,0.549316,1.342773,quieto_mesa
490169,10,0.785889,-0.030151,0.605225,2.258301,0.427246,1.77002,quieto_mesa
490189,10,0.778687,-0.025146,0.609497,2.563477,0.549316,2.01416,quieto_mesa
490199,10,0.778809,-0.024292,0.613647,2.13623,0.488281,2.075195,quieto_mesa
490209,10,0.77771,-0.021851,0.61438,1.831055,0.305176,1.89209,quieto_mesa
490219,10,0.775635,-0.021484,0.614136,1.708984,0.488281,1.77002,quieto_mesa
490229,10,0.776855,-0.016968,0.618042,1.525879,0.183105,1.831055,quieto_mesa
490239,10,0.775146,-0.014404,0.619629,1.281738,0.183105,1.831055,quieto_mesa
490249,10,0.774536,-0.012939,0.622192,1.342773,0.427246,1.77002,quieto_mesa
490259,10,0.776245,-0.014893,0.620239,1.708984,0.549316,1.647949,quieto_mesa
490269,10,0.776245,-0.014526,0.617432,1.89209,0.793457,1.403809,quieto_mesa
490280,10,0.776123,-0.013062,0.620972,1.281738,0.671387,1.525879,quieto_mesa
490289,10,0.773804,-0.009399,0.617676,1.342773,1.037598,1.220703,quieto_mesa
490299,10,0.775269,-0.010742,0.618286,0.915527,1.098633,1.037598,quieto_mesa
490309,10,0.774048,-0.010986,0.615845,0.671387,1.037598,0.793457,quieto_mesa
490319,10,0.77417,-0.010254,0.612671,0.610352,0.976562,0.793457,quieto_mesa
490329,10,0.775024,-0.010864,0.61145,0.793457,0.793457,0.549316,quieto_mesa
490352,10,0.778931,-0.015381,0.61084,1.403809,0.671387,0.244141,quieto_mesa
490361,10,0.777954,-0.015869,0.61499,1.586914,0.671387,0.366211,quieto_mesa
490370,10,0.776733,-0.017334,0.611938,1.77002,0.915527,0.366211,quieto_mesa
490379,10,0.778687,-0.018555,0.614258,1.647949,0.976562,0.305176,quieto_mesa
490390,10,0.780029,-0.021851,0.610474,1.037598,0.915527,0.061035,quieto_mesa
490400,10,0.779785,-0.024536,0.610352,0.793457,0.732422,0.12207,quieto_mesa
490409,10,0.779297,-0.023682,0.60791,0.732422,0.610352,0.0,quieto_mesa
490420,10,0.779297,-0.021484,0.609497,0.549316,0.488281,0.0,quieto_mesa
490430,10,0.782104,-0.019653,0.606689,0.793457,0.793457,0.061035,quieto_mesa
490440,10,0.781616,-0.02002,0.603638,0.976562,0.549316,0.305176,quieto_mesa
490450,10,0.778931,-0.021851,0.603271,1.220703,0.244141,0.244141,quieto_mesa
490459,10,0.778198,-0.025269,0.603027,1.77002,0.305176,0.244141,quieto_mesa
490470,10,0.78125,-0.025879,0.604736,1.708984,0.0,0.183105,quieto_mesa
490480,10,0.78125,-0.027222,0.608398,1.708984,-0.244141,0.366211,quieto_mesa
490490,10,0.780762,-0.029907,0.60791,1.77002,-0.061035,0.427246,quieto_mesa
490510,10,0.780029,-0.028809,0.619751,2.01416,-0.061035,0.732422,quieto_mesa
490520,10,0.778931,-0.029297,0.621216,2.13623,0.061035,0.854492,quieto_mesa
490530,10,0.779297,-0.028198,0.627808,1.89209,0.0,0.976562,quieto_mesa
490540,10,0.776611,-0.026978,0.627441,1.647949,0.12207,1.037598,quieto_mesa
490550,10,0.775269,-0.027466,0.62915,1.525879,0.488281,0.915527,quieto_mesa
490560,10,0.776978,-0.029785,0.62561,1.464844,0.671387,0.915527,quieto_mesa
490570,10,0.777832,-0.030396,0.62561,1.403809,0.732422,0.793457,quieto_mesa
490580,10,0.778442,-0.028198,0.624512,1.281738,0.915527,0.854492,quieto_mesa
490590,10,0.779053,-0.027466,0.625488,1.220703,1.220703,1.098633,quieto_mesa
490600,10,0.780151,-0.028198,0.623047,1.098633,1.708984,1.159668,quieto_mesa
490610,10,0.780029,-0.026978,0.616577,1.220703,1.89209,1.159668,quieto_mesa
490620,10,0.780396,-0.029175,0.613281,1.037598,1.77002,1.098633,quieto_mesa
490630,10,0.781006,-0.03064,0.613159,0.732422,1.464844,1.159668,quieto_mesa
490640,10,0.780396,-0.032471,0.609497,0.732422,1.342773,1.220703,quieto_mesa
490650,10,0.781372,-0.030884,0.610107,0.549316,1.159668,1.403809,quieto_mesa
490672,10,0.782104,-0.029541,0.615356,1.220703,1.037598,2.075195,quieto_mesa
490681,10,0.781494,-0.027466,0.618286,1.281738,1.281738,2.01416,quieto_mesa
490691,10,0.781738,-0.025391,0.621094,1.586914,1.464844,2.13623,quieto_mesa
490700,10,0.782959,-0.026123,0.618164,1.77002,1.708984,2.258301,quieto_mesa
490710,10,0.782227,-0.026001,0.616577,1.159668,1.586914,2.13623,quieto_mesa
490720,10,0.780273,-0.023071,0.615601,1.037598,1.464844,2.075195,quieto_mesa
490731,10,0.780762,-0.020386,0.616455,0.854492,1.342773,2.01416,quieto_mesa
490740,10,0.780273,-0.019775,0.617676,0.549316,1.220703,2.075195,quieto_mesa
490751,10,0.776489,-0.021118,0.618774,0.732422,1.342773,2.075195,quieto_mesa
490761,10,0.77832,-0.021606,0.619385,1.281738,1.953125,1.953125,quieto_mesa
490771,10,0.777954,-0.02417,0.618774,1.464844,1.831055,2.075195,quieto_mesa
490781,10,0.776611,-0.023682,0.616211,1.159668,1.831055,2.319336,quieto_mesa
490791,10,0.774536,-0.02063,0.615845,0.976562,1.708984,2.380371,quieto_mesa
490801,10,0.775269,-0.017944,0.615967,1.098633,1.831055,2.258301,quieto_mesa
490811,10,0.777466,-0.015747,0.612915,1.281738,2.197266,1.953125,quieto_mesa
490833,10,0.782104,-0.016357,0.601929,1.464844,2.807617,1.831055,quieto_mesa
490843,10,0.785278,-0.014282,0.602905,1.342773,2.685547,1.586914,quieto_mesa
490852,10,0.776733,-0.020508,0.602661,0.793457,2.380371,1.647949,quieto_mesa
490861,10,0.770874,-0.018311,0.598511,0.488281,2.13623,1.831055,quieto_mesa
490871,10,0.777954,-0.009033,0.589722,1.220703,2.319336,1.281738,quieto_mesa
490881,10,0.773315,-0.022827,0.584961,1.89209,2.258301,1.098633,quieto_mesa
490891,10,0.780518,-0.017578,0.587402,2.197266,2.075195,1.220703,quieto_mesa
490901,10,0.778687,-0.021973,0.589844,2.624512,1.708984,1.281738,quieto_mesa
490911,10,0.776611,-0.022339,0.5896,3.173828,1.586914,1.525879,quieto_mesa
490921,10,0.778564,-0.014038,0.592285,3.417969,1.159668,1.89209,quieto_mesa
490931,10,0.774658,-0.009766,0.591431,3.601074,1.037598,1.708984,quieto_mesa
490941,10,0.774902,-0.009155,0.58728,3.601074,0.793457,1.403809,quieto_mesa
490951,10,0.77356,-0.006836,0.588013,3.356934,0.183105,1.281738,quieto_mesa
490961,10,0.773315,-0.004883,0.587402,3.295898,-0.305176,1.098633,quieto_mesa
490971,10,0.770142,-0.001221,0.588989,3.173828,-0.915527,0.915527,quieto_mesa
490991,10,0.7677,0.004272,0.599243,4.455566,-1.220703,0.427246,quieto_mesa
491001,10,0.768677,0.003174,0.604004,4.882812,-1.281738,0.0,quieto_mesa
491011,10,0.768433,0.000244,0.610962,4.943848,-1.464844,-0.305176,quieto_mesa
491021,10,0.767334,-0.001831,0.615601,4.821777,-2.01416,-0.732422,quieto_mesa
491032,10,0.765137,-0.003174,0.65332,3.234863,-2.929688,-1.281738,quieto_mesa
491041,10,0.761475,0.003906,0.634644,2.807617,-2.929688,-1.647949,quieto_mesa
491051,10,0.759644,-0.000977,0.637695,2.868652,-2.441406,-2.380371,quieto_mesa
491062,10,0.759155,-0.007446,0.63623,2.990723,-1.831055,-2.868652,quieto_mesa
491072,10,0.763794,-0.008667,0.640869,2.441406,-1.647949,-3.173828,quieto_mesa
491082,10,0.766479,-0.02002,0.639282,2.380371,-1.403809,-3.845215,quieto_mesa
491092,10,0.772949,-0.02771,0.640015,2.380371,-1.342773,-3.845215,quieto_mesa
491102,10,0.774902,-0.034668,0.640381,2.685547,-0.976562,-3.90625,quieto_mesa
491112,10,0.775635,-0.037109,0.638672,2.746582,-0.610352,-3.845215,quieto_mesa
491122,10,0.778687,-0.037842,0.642334,2.746582,-0.183105,-3.662109,quieto_mesa
491132,10,0.777588,-0.037109,0.641113,2.990723,0.12207,-3.173828,quieto_mesa
491142,10,0.779297,-0.036865,0.640015,2.01416,0.366211,-2.990723,quieto_mesa
491152,10,0.781982,-0.041748,0.637573,1.708984,0.549316,-3.112793,quieto_mesa
491162,10,0.78479,-0.048706,0.63562,1.281738,0.488281,-3.173828,quieto_mesa
491172,10,0.784668,-0.053711,0.634521,0.671387,0.305176,-2.868652,quieto_mesa
491182,10,0.786255,-0.053711,0.632568,0.305176,0.244141,-2.380371,quieto_mesa
491192,10,0.785645,-0.053589,0.633057,0.244141,0.183105,-1.77002,quieto_mesa
491202,10,0.783081,-0.055664,0.632568,0.671387,0.427246,-1.342773,quieto_mesa
491212,10,0.78064,-0.054443,0.63208,1.464844,0.915527,-0.793457,quieto_mesa
491222,10,0.779907,-0.057983,0.631836,2.01416,1.220703,-0.488281,quieto_mesa
491232,10,0.779053,-0.05896,0.63208,1.831055,1.403809,-0.305176,quieto_mesa
491242,10,0.77832,-0.059692,0.630371,1.708984,1.220703,-0.12207,quieto_mesa
491252,10,0.77832,-0.060059,0.627441,0.549316,1.220703,-0.12207,quieto_mesa
491262,10,0.780518,-0.060303,0.627075,-0.244141,1.098633,-0.061035,quieto_mesa
491272,10,0.78186,-0.056519,0.624023,-0.610352,1.281738,-0.061035,quieto_mesa
491282,10,0.781616,-0.057129,0.620483,-0.549316,1.525879,0.061035,quieto_mesa
491292,10,0.781494,-0.056885,0.615845,0.12207,1.89209,0.12207,quieto_mesa
491302,10,0.784058,-0.063599,0.610718,0.976562,2.319336,0.671387,quieto_mesa
491312,10,0.786499,-0.063599,0.61377,1.403809,2.380371,1.098633,quieto_mesa
491322,10,0.787109,-0.062622,0.615845,1.464844,2.319336,1.647949,quieto_mesa
491332,10,0.782593,-0.059692,0.618652,1.525879,2.319336,1.831055,quieto_mesa
491342,10,0.782715,-0.055786,0.618408,1.403809,2.441406,2.075195,quieto_mesa
491352,10,0.782349,-0.052612,0.615845,0.671387,2.624512,2.563477,quieto_mesa
491362,10,0.781982,-0.042847,0.611816,0.793457,2.685547,2.563477,quieto_mesa
491372,10,0.781372,-0.043823,0.606812,1.037598,2.746582,2.502441,quieto_mesa
491382,10,0.780273,-0.041748,0.605225,0.915527,2.868652,2.502441,quieto_mesa
491392,10,0.775513,-0.037964,0.603027,0.793457,2.441406,2.502441,quieto_mesa
491402,10,0.771851,-0.032227,0.602417,1.037598,1.89209,2.990723,quieto_mesa
491423,10,0.770752,-0.022827,0.611206,1.525879,1.77002,2.868652,quieto_mesa
491432,10,0.770142,-0.023437,0.615112,2.01416,1.647949,2.624512,quieto_mesa
491442,10,0.769775,-0.023193,0.613892,2.197266,1.77002,2.441406,quieto_mesa
491453,10,0.77002,-0.024658,0.616333,2.01416,1.89209,2.075195,quieto_mesa
491462,10,0.770386,-0.028809,0.621948,1.342773,1.342773,1.403809,quieto_mesa
491473,10,0.771362,-0.029663,0.623413,0.854492,1.220703,1.281738,quieto_mesa
491482,10,0.772705,-0.036499,0.622314,0.732422,1.037598,0.915527,quieto_mesa
491492,10,0.776611,-0.042358,0.62439,0.366211,0.854492,0.854492,quieto_mesa
491503,10,0.777588,-0.043701,0.625,0.244141,0.732422,0.915527,quieto_mesa
491513,10,0.777222,-0.042725,0.629395,0.854492,1.220703,1.464844,quieto_mesa
491523,10,0.778076,-0.044067,0.628906,1.281738,1.586914,1.586914,quieto_mesa
